"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2021","94.23","SOURCE: ECLAC based on Encuesta Continua de Hogares - ECH, Nacional, Nov."
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","93.05","SOURCE: ECLAC based on Encuesta Continua de Hogares - ECH, Nacional, Nov."
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","95.25","SOURCE: ECLAC based on Encuesta Continua de Hogares - ECH, Nacional, Nov."
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","97.32","SOURCE: ECLAC based on Encuesta Continua de Hogares - ECH, Nacional, Nov."
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","76.19","SOURCE: ECLAC based on Encuesta Continua de Hogares - ECH, Nacional, Nov."
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","80.27","SOURCE: ECLAC based on Encuesta Continua de Hogares - ECH, Nacional, Nov."
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","91.95","SOURCE: ECLAC based on Encuesta Continua de Hogares - ECH, Nacional, Nov."
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2021","81.87","SOURCE: ECLAC based on Encuesta Continua de Hogares - ECH, Nacional, Nov."
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","88.85","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","95.67","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","96.31","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2021","96.65","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","66.28","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","72.96","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","69.26","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2021","73.37","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","86.67","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2021","88.58","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","85.36","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Latin America and the Caribbean","Brazil","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","95.09","SOURCE: ECLAC based on Pesquisa por Amostra de Domicilios Continua - PNAD Continua, Nacional, Anual"
"SDG: Sub-Saharan Africa","Central African Republic","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","8.50","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Central African Republic","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","16.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Central African Republic","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","5.58","SOURCE: Central African Republic MICS 2018-19. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Central African Republic","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","16.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Central African Republic","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","27.05","SOURCE: Central African Republic MICS 2018-19. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Central African Republic","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","31.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Central African Republic","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","8.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Central African Republic","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","30.90","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Central African Republic","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","12.31","SOURCE: Central African Republic MICS 2018-19. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Europe and Northern America","Switzerland","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","93.12","SOURCE: Switzerland EU-LFS 2020 (GEMR)."
"SDG: Europe and Northern America","Switzerland","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","98.33","SOURCE: Switzerland EU-LFS 2018 (GEMR)."
"SDG: Europe and Northern America","Switzerland","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","92.60","SOURCE: Switzerland EU-LFS 2018 (GEMR)."
"SDG: Europe and Northern America","Switzerland","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2021","92.69","SOURCE: Switzerland EU-LFS 2021 (GEMR)."
"SDG: Europe and Northern America","Switzerland","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","97.81","SOURCE: Switzerland EU-LFS 2019 (GEMR)."
"SDG: Europe and Northern America","Switzerland","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2021","98.70","SOURCE: Switzerland EU-LFS 2021 (GEMR)."
"SDG: Europe and Northern America","Switzerland","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","99.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Switzerland","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","92.98","SOURCE: Switzerland EU-LFS 2019 (GEMR)."
"SDG: Europe and Northern America","Switzerland","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","98.34","SOURCE: Switzerland EU-LFS 2020 (GEMR)."
"SDG: Latin America and the Caribbean","Chile","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","98.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Chile","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","97.30","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Chile","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","87.51","SOURCE: ECLAC based on Encuesta de Caracterizacion Socioeconomica Nacional - CASEN, Nacional, Nov. - ene."
"SDG: Latin America and the Caribbean","Chile","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","97.33","SOURCE: ECLAC based on Encuesta de Caracterizacion Socioeconomica Nacional - CASEN, Nacional, Nov. - ene."
"SDG: Latin America and the Caribbean","Chile","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","97.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Chile","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","98.01","SOURCE: ECLAC based on Encuesta de Caracterizacion Socioeconomica Nacional - CASEN, Nacional, Nov. - ene."
"SDG: Latin America and the Caribbean","Chile","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","98.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Chile","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","81.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Chile","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","82.30","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","China","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","98.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","China","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","97.76","SOURCE: China Family Panel Studies 2018. The survey collected data on school attendance and educational attainment for age 0 and above."
"SDG: Eastern and South-Eastern Asia","China","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","90.27","SOURCE: China Family Panel Studies 2018. The survey collected data on school attendance and educational attainment for age 0 and above."
"SDG: Eastern and South-Eastern Asia","China","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","74.99","SOURCE: China Family Panel Studies 2018. The survey collected data on school attendance and educational attainment for age 0 and above."
"SDG: Eastern and South-Eastern Asia","China","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","75.30","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","China","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","97.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","China","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","90.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","China","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","90.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","China","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","73.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","30.30","SOURCE: Cote d'Ivoire EHCVM 2019 (GEMR)."
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","55.30","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","12.50","SOURCE: Cote d'Ivoire EHCVM 2019 (GEMR)."
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","12.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","13.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","31.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","56.40","SOURCE: Cote d'Ivoire EHCVM 2019 (GEMR)."
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","57.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","29.50","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
